2/26/21,WI,26013,2252,0,548040
2/26/21,WV,0,0,0,121143
2/26/21,WY,1381,0,0,52998
2/25/21,AK,1271,0,0,0
2/25/21,AL,45312,2642,1503,285130
2/25/21,AR,14714,0,1516,307978
2/25/21,AZ,57390,0,0,0
2/25/21,CA,0,0,0,0
2/25/21,CO,23385,0,0,0
2/25/21,CT,0,0,0,0
2/25/21,DC,0,0,0,28679
2/25/21,DE,0,0,0,0
2/25/21,FL,79956,0,0,0
2/25/21,GA,55604,9036,0,0
2/25/21,GU,0,0,0,7559
2/25/21,HI,2209,0,0,0
2/25/21,IA,0,0,0,312817
2/25/21,ID,7044,1229,0,93252
2/25/21,IL,0,0,0,0
2/25/21,IN,42672,7467,0,0
2/25/21,KS,9189,2482,411,0
2/25/21,KY,18888,3937,0,47259
2/25/21,LA,0,0,0,408463
2/25/21,MA,19444,0,0,494740
2/25/21,MD,34759,0,0,9635
2/25/21,ME,1521,0,0,12786
2/25/21,MI,0,0,0,529080
2/25/21,MN,25625,5287,0,468498
2/25/21,MO,0,0,0,0
2/25/21,MP,4,0,0,29
2/25/21,MS,9012,0,0,273437
2/25/21,MT,4567,0,0,96178
2/25/21,NC,0,0,0,0
2/25/21,ND,3863,563,0,97474
2/25/21,NE,6082,0,0,153753
2/25/21,NH,1106,343,0,70547
2/25/21,NJ,63441,0,0,0
2/25/21,NM,13054,0,0,139593
2/25/21,NV,0,0,0,0
2/25/21,NY,0,0,0,0
2/25/21,OH,49951,7104,0,901025
2/25/21,OK,23813,0,0,404310
2/25/21,OR,8528,0,0,0
2/25/21,PA,0,0,0,830691
2/25/21,PR,0,0,0,90223
2/25/21,RI,8875,0,0,0
2/25/21,SC,20195,0,0,230793
2/25/21,SD,6589,0,0,108144
2/25/21,TN,18506,0,0,745200
2/25/21,TX,0,0,0,2380295
2/25/21,UT,14597,2295,810,348982
2/25/21,VA,23871,0,0,0
2/25/21,VI,0,0,0,2497
2/25/21,VT,0,0,0,12135
2/25/21,WA,19211,0,0,0
2/25/21,WI,25954,2251,0,547168
2/25/21,WV,0,0,0,120503
2/25/21,WY,1377,0,0,52879
2/24/21,AK,1260,0,0,0
2/24/21,AL,45250,2641,1500,275245
2/24/21,AR,14649,0,1509,307306
2/24/21,AZ,57156,0,0,0
2/24/21,CA,0,0,0,0
2/24/21,CO,23349,0,0,0
2/24/21,CT,0,0,0,0
2/24/21,DC,0,0,0,28532
2/24/21,DE,0,0,0,0
2/24/21,FL,79675,0,0,0
2/24/21,GA,55394,8999,0,0
2/24/21,GU,0,0,0,7555
2/24/21,HI,2204,0,0,0
2/24/21,IA,0,0,0,311666
2/24/21,ID,7033,1227,0,92859
2/24/21,IL,0,0,0,0
2/24/21,IN,42635,7445,0,0
2/24/21,KS,9189,2482,411,0
2/24/21,KY,18859,3930,0,47225
